ifInOctets11,ifOutOctets11,ifInUcastPkts11,ifOutUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,icmpInMsgs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
2510253533,843938979,11693912,3682148,6243,1396849,1331478,624,12527,81,15089,10508234,2728332,5426,11517781,11515130,3966055,3484,8652,1054,0,0,normal
2510292908,843989100,11693987,3682222,6243,1396886,1331517,624,12528,81,15089,10508314,2728410,5426,11517870,11515219,3966140,3484,8652,1054,0,0,normal
2510313493,843999981,11694076,3682260,6243,1396971,1331604,627,12531,87,15092,10508514,2728460,5426,11518010,11515359,3966257,3484,8652,1054,0,0,normal
2510319921,844043931,11694141,3682318,6243,1397066,1331701,627,12531,87,15092,10508558,2728504,5426,11518126,11515475,3966355,3484,8652,1054,0,0,normal
2510328155,844051366,11694163,3682337,6243,1397133,1331770,627,12531,87,15093,10508617,2728562,5426,11518237,11515586,3966463,3484,8652,1054,0,0,normal
2510351855,844076829,11694222,3682397,6243,1397197,1331836,627,12531,87,15093,10508696,2728637,5426,11518354,11515703,3966579,3484,8652,1054,0,0,normal
2510362855,844088677,11694262,3682433,6243,1397252,1331891,627,12531,87,15093,10508759,2728699,5426,11518458,11515807,3966678,3484,8652,1054,0,0,normal
2510373435,844105478,11694313,3682490,6243,1397353,1331993,627,12533,89,15095,10508808,2728748,5426,11518587,11515936,3966810,3484,8652,1054,0,0,normal
2510376711,844114772,11694340,3682515,6277,1397479,1332122,628,12535,79,15127,10508865,2728814,5426,11518713,11516062,3966951,3484,8652,1054,0,0,normal
2510402906,844146651,11694434,3682613,6285,1397512,1332158,628,12535,79,15135,10508946,2728899,5426,11518824,11516173,3967059,3484,8652,1054,0,0,normal
2510424610,844171850,11694503,3682681,6293,1397596,1332243,628,12539,81,15147,10509127,2728966,5426,11518991,11516340,3967206,3484,8652,1054,0,0,normal
2510446848,844181612,11694603,3682729,6293,1397621,1332267,628,12539,81,15147,10509245,2729039,5426,11519089,11516438,3967298,3484,8652,1054,0,0,normal
2510471286,844202037,11694690,3682784,6297,1397648,1332296,628,12539,81,15151,10509360,2729087,5426,11519174,11516523,3967372,3484,8652,1054,0,0,normal
2510474603,844207828,11694711,3682797,6301,1397667,1332316,628,12539,81,15155,10509442,2729150,5426,11519256,11516605,3967445,3484,8652,1054,0,0,normal
2510485016,844214572,11694768,3682837,6301,1397689,1332338,628,12539,81,15155,10509508,2729213,5426,11519361,11516710,3967550,3484,8652,1054,0,0,normal
2510505101,844237406,11694835,3682906,6301,1397751,1332402,628,12541,81,15156,10509555,2729260,5426,11519454,11516803,3967644,3484,8652,1054,0,0,normal
2510515825,844247206,11694876,3682950,6301,1397772,1332423,628,12542,81,15157,10509605,2729310,5426,11519520,11516869,3967715,3484,8652,1054,0,0,normal
2510519522,844254979,11694907,3682983,6305,1397830,1332479,628,12543,81,15161,10509750,2729454,5426,11519724,11517073,3967907,3484,8652,1054,0,0,normal
2510608864,844344761,11695081,3683145,6309,1397850,1332501,628,12544,81,15165,10509835,2729538,5426,11519839,11517188,3968016,3484,8652,1054,0,0,normal
2510639647,844401463,11695188,3683236,6309,1398123,1332723,628,12544,81,15165,10510014,2729640,5426,11520324,11517673,3968432,3484,8652,1054,0,0,normal
2511925245,844480294,11696473,3683916,6309,1398735,1333321,628,12544,81,15165,10510060,2729686,5426,11520999,11518348,3969087,3484,8652,1054,0,0,normal
2513678969,844530787,11697927,3684450,6309,1399538,1334095,628,12544,80,15165,10510124,2729747,5426,11521804,11519153,3969862,3484,8652,1054,0,0,normal
2515099474,844608872,11699085,3684950,6309,1399642,1334207,628,12545,80,15165,10510192,2729812,5426,11521909,11519258,3969966,3484,8652,1054,0,0,normal
2515109056,844620037,11699118,3684987,6309,1399663,1334228,628,12547,80,15165,10510256,2729876,5426,11521998,11519347,3970054,3484,8652,1054,0,0,normal
2515112954,844626604,11699174,3685025,6309,1399698,1334259,628,12547,80,15165,10510305,2729921,5426,11522079,11519428,3970129,3484,8652,1054,0,0,normal
2515120050,844632389,11699204,3685052,6313,1399726,1334288,628,12547,80,15169,10510363,2729979,5426,11522168,11519517,3970217,3484,8652,1054,0,0,normal
2515122984,844638942,11699229,3685076,6317,1399766,1334329,628,12548,80,15174,10510410,2730025,5426,11522246,11519595,3970295,3484,8652,1054,0,0,normal
2515166733,844688458,11699340,3685157,6317,1399785,1334352,628,12548,80,15174,10510584,2730121,5426,11522380,11519729,3970413,3484,8652,1054,0,0,normal
2515186565,844699450,11699398,3685202,6317,1399809,1334374,628,12548,80,15174,10510697,2730180,5426,11522469,11519818,3970491,3484,8652,1054,0,0,normal
2515198128,844700709,11699450,3685213,6317,1399833,1334399,628,12548,80,15174,10510803,2730224,5426,11522544,11519893,3970554,3484,8652,1054,0,0,normal
2515209806,844717545,11699497,3685256,6317,1399858,1334424,628,12548,80,15174,10510880,2730298,5426,11522651,11520000,3970656,3484,8652,1054,0,0,normal
2515225588,844735629,11699552,3685311,6317,1399883,1334451,628,12548,78,15174,10510927,2730344,5426,11522719,11520068,3970724,3484,8652,1054,0,0,normal
2515234518,844746041,11699579,3685339,6317,1399906,1334473,628,12548,78,15174,10510988,2730406,5426,11522802,11520151,3970804,3484,8652,1054,0,0,normal
2515237193,844754223,11699630,3685377,6317,1399919,1334487,628,12548,78,15174,10511061,2730472,5426,11522887,11520236,3970884,3484,8652,1054,0,0,normal
2515258808,844768100,11699692,3685440,6325,1399957,1334528,628,12549,76,15182,10511139,2730554,5426,11523019,11520368,3971021,3484,8652,1054,0,0,normal
2515264477,844774533,11699733,3685481,6325,1399993,1334566,628,12549,77,15183,10511189,2730608,5426,11523103,11520452,3971106,3484,8652,1054,0,0,normal
2515283569,844785629,11699817,3685574,6325,1400042,1334613,628,12550,76,15183,10511344,2730682,5426,11523224,11520573,3971212,3484,8652,1054,0,0,normal
2515300421,844803553,11699883,3685596,6325,1400066,1334637,628,12551,75,15183,10511396,2730732,5426,11523310,11520659,3971301,3484,8652,1054,0,0,normal
2515311548,844812356,11699923,3685633,6325,1400094,1334668,628,12552,76,15184,10511469,2730799,5426,11523383,11520732,3971381,3484,8652,1054,0,0,normal
2515319540,844823846,11699960,3685666,6325,1400109,1334683,628,12553,76,15184,10511550,2730880,5426,11523481,11520830,3971478,3484,8652,1054,0,0,normal
2515345221,844856517,11700058,3685761,6325,1400166,1334735,628,12553,77,15185,10511599,2730931,5426,11523588,11520937,3971574,3484,8652,1054,0,0,normal
2515352868,844874349,11700089,3685797,6325,1400183,1334753,628,12554,77,15185,10511654,2730987,5426,11523661,11521010,3971651,3484,8652,1054,0,0,normal
2515354790,844875253,11700104,3685806,6325,1400200,1334770,628,12555,77,15185,10511700,2731033,5426,11523727,11521076,3971716,3484,8652,1054,0,0,normal
2515364512,844889832,11700164,3685863,6333,1400249,1334817,628,12556,77,15193,10511762,2731094,5426,11523833,11521182,3971816,3484,8652,1054,0,0,normal
2515367385,844897804,11700180,3685881,6333,1400278,1334850,628,12556,77,15193,10511822,2731138,5426,11523914,11521263,3971893,3484,8652,1054,0,0,normal
2515411382,844943497,11700293,3685963,6333,1400311,1334882,628,12556,77,15193,10511998,2731238,5426,11524053,11521402,3972019,3484,8652,1054,0,0,normal
2515432450,844960655,11700381,3686004,6333,1400329,1334901,628,12556,77,15193,10512151,2731283,5426,11524138,11521487,3972087,3484,8652,1054,0,0,normal
2515436509,844969965,11700408,3686026,6333,1400347,1334922,628,12557,77,15193,10512200,2731328,5426,11524200,11521549,3972147,3484,8652,1054,0,0,normal
2515447375,844983044,11700454,3686069,6333,1400370,1334946,628,12557,77,15193,10512287,2731419,5426,11524310,11521659,3972258,3484,8652,1054,0,0,normal
2515469068,845008823,11700548,3686169,6333,1400432,1335015,628,12558,79,15196,10512334,2731474,5426,11524419,11521768,3972378,3484,8652,1054,0,0,normal
2515479932,845022520,11700588,3686212,6333,1400455,1335037,628,12559,79,15196,10512400,2731539,5426,11524507,11521856,3972467,3484,8652,1054,0,0,normal
2515482444,845027429,11700607,3686235,6337,1400479,1335061,628,12559,79,15200,10512481,2731627,5426,11524612,11521961,3972578,3484,8652,1054,0,0,normal
2515500853,845046427,11700700,3686321,6341,1400513,1335098,628,12560,79,15204,10512540,2731685,5426,11524698,11522047,3972664,3484,8652,1054,0,0,normal
2515509959,845063723,11700728,3686347,6341,1400543,1335132,628,12560,79,15204,10512660,2731733,5426,11524795,11522144,3972746,3484,8652,1054,0,0,normal
2515531653,845081973,11700806,3686398,6341,1400567,1335152,628,12562,79,15204,10512764,2731824,5426,11524910,11522259,3972853,3484,8652,1054,0,0,normal
2515550691,845096236,11700869,3686436,6341,1400594,1335180,628,12563,79,15204,10512880,2731873,5426,11525003,11522352,3972934,3484,8652,1054,0,0,normal
2515564363,845113745,11700931,3686492,6341,1400615,1335202,628,12563,79,15204,10512955,2731933,5426,11525086,11522435,3973013,3484,8652,1054,0,0,normal
2515575705,845126617,11700976,3686532,6341,1400632,1335219,628,12563,79,15204,10513027,2731998,5426,11525170,11522519,3973093,3484,8652,1054,0,0,normal
2515582152,845164002,11701025,3686591,6341,1400872,1335473,628,12563,79,15204,10513074,2732045,5426,11525632,11522981,3973544,3484,8652,1054,0,0,normal
2516791174,845249650,11702272,3687320,6341,1401560,1336132,628,12564,79,15205,10513148,2732113,5426,11526381,11523730,3974262,3484,8652,1054,0,0,normal
2519509575,845377582,11704545,3688298,6349,1402439,1337001,628,12564,80,15215,10513251,2732223,5426,11527417,11524766,3975231,3484,8652,1054,0,0,normal
2520632115,845406302,11705465,3688569,6349,1402680,1337192,628,12564,80,15215,10513312,2732279,5426,11527498,11524847,3975308,3484,8652,1054,0,0,normal
2520652259,845419104,11705571,3688620,6349,1402707,1337216,628,12564,80,15215,10513503,2732330,5426,11527593,11524942,3975378,3484,8652,1054,0,0,normal
2520665136,845434506,11705607,3688647,6349,1402718,1337228,628,12564,80,15215,10513608,2732391,5426,11527672,11525021,3975450,3484,8652,1054,0,0,normal
2520669566,845437865,11705633,3688658,6349,1402730,1337240,628,12564,80,15215,10513657,2732436,5426,11527734,11525083,3975508,3484,8652,1054,0,0,normal
2520673833,845439227,11705651,3688714,6349,1402745,1337256,628,12564,80,15215,10513739,2732518,5426,11527831,11525180,3975604,3484,8652,1054,0,0,normal
2520693693,845464420,11705715,3688739,6349,1402761,1337275,628,12571,80,15215,10513785,2732564,5426,11527899,11525248,3975680,3484,8652,1054,0,0,normal
2520696358,845468470,11705738,3688756,6349,1402783,1337295,628,12571,80,15215,10513846,2732621,5426,11527977,11525326,3975752,3484,8652,1054,0,0,normal
2520707390,845479670,11705767,3688786,6353,1402811,1337324,628,12574,80,15219,10513900,2732675,5426,11528059,11525408,3975837,3484,8652,1054,0,0,normal
2520713061,845490302,11705802,3688822,6357,1402834,1337349,628,12574,80,15223,10513953,2732728,5426,11528127,11525476,3975905,3484,8652,1054,0,0,normal
2520718891,845497701,11705843,3688863,6357,1402866,1337383,628,12574,80,15223,10514072,2732782,5426,11528227,11525576,3975991,3484,8652,1054,0,0,normal
2520729679,845500481,11705893,3688884,6357,1402897,1337414,628,12574,80,15224,10514174,2732842,5426,11528328,11525677,3976082,3484,8652,1054,0,0,normal
2520754597,845529929,11705981,3688955,6357,1402933,1337451,628,12575,81,15225,10514239,2732917,5426,11528439,11525788,3976198,3484,8652,1054,0,0,normal
2520773492,845552474,11706055,3689028,6357,1402965,1337481,628,12575,81,15225,10514300,2732976,5426,11528529,11525878,3976289,3484,8652,1054,0,0,normal
2520777263,845563722,11706078,3689058,6357,1402983,1337504,628,12575,79,15225,10514367,2733042,5426,11528611,11525960,3976369,3484,8652,1054,0,0,normal
2520788315,845569257,11706113,3689091,6357,1402997,1337519,628,12575,78,15225,10514419,2733092,5426,11528678,11526027,3976432,3484,8652,1054,0,0,normal
2520794529,845577239,11706141,3689104,6357,1403007,1337530,628,12576,78,15225,10514477,2733152,5426,11528748,11526097,3976504,3484,8652,1054,0,0,normal
2520807075,845597526,11706190,3689154,6365,1403049,1337572,628,12576,78,15233,10514550,2733226,5426,11528854,11526203,3976609,3484,8652,1054,0,0,normal
2520820841,845609246,11706229,3689190,6365,1403065,1337590,628,12576,78,15233,10514603,2733279,5426,11528931,11526280,3976685,3484,8652,1054,0,0,normal
2520837010,845621030,11706324,3689243,6365,1403096,1337621,628,12576,78,15233,10514788,2733337,5426,11529049,11526398,3976780,3484,8652,1054,0,0,normal
2520849003,845626820,11706387,3689276,6365,1403125,1337651,628,12576,78,15233,10514925,2733387,5426,11529134,11526483,3976849,3484,8652,1054,0,0,normal
2520900725,845677645,11706474,3689348,6365,1403149,1337676,628,12576,78,15233,10515027,2733482,5426,11529251,11526600,3976964,3484,8652,1054,0,0,normal
2520902827,845684857,11706498,3689366,6365,1403156,1337684,628,12577,78,15233,10515078,2733527,5426,11529311,11526660,3977023,3484,8652,1054,0,0,normal
2520925754,845705205,11706568,3689429,6365,1403196,1337724,628,12577,78,15234,10515150,2733597,5426,11529419,11526768,3977125,3484,8652,1054,0,0,normal
2520934610,845712469,11706595,3689458,6365,1403232,1337766,628,12577,77,15235,10515202,2733653,5426,11529509,11526858,3977222,3484,8652,1054,0,0,normal
2520948537,845730605,11706646,3689519,6365,1403249,1337785,628,12578,76,15235,10515270,2733720,5426,11529599,11526948,3977317,3484,8652,1054,0,0,normal
2520969733,845742477,11706707,3689579,6373,1403311,1337845,628,12578,78,15245,10515327,2733783,5426,11529709,11527058,3977427,3484,8652,1054,0,0,normal
2520985877,845760485,11706770,3689688,6373,1403367,1337915,628,12579,77,15247,10515419,2733871,5426,11529864,11527213,3977576,3484,8652,1054,0,0,normal
2521007968,845794038,11706887,3689724,6373,1403389,1337937,628,12579,77,15247,10515560,2733925,5426,11529945,11527294,3977644,3484,8652,1054,0,0,normal
2521013889,845798619,11706917,3689747,6373,1403413,1337964,628,12580,77,15247,10515623,2733982,5426,11530031,11527380,3977730,3484,8652,1054,0,0,normal
2521039936,845829531,11706998,3689826,6373,1403437,1337988,628,12580,77,15247,10515705,2734060,5426,11530133,11527482,3977831,3484,8652,1054,0,0,normal
2521049451,845842963,11707032,3689863,6373,1403472,1338038,628,12582,77,15249,10515785,2734139,5426,11530258,11527607,3977967,3484,8652,1054,0,0,normal
2521074531,845931623,11707139,3690026,6373,1403550,1338150,628,12583,79,15251,10515856,2734187,5426,11530384,11527733,3978093,3484,8652,1054,0,0,normal
2521089699,845969951,11707220,3690074,6377,1403603,1338206,628,12584,79,15256,10515921,2734253,5426,11530503,11527852,3978214,3484,8652,1054,0,0,normal
2521101133,845981830,11707264,3690117,6381,1403636,1338246,628,12586,79,15260,10515966,2734298,5426,11530574,11527923,3978288,3484,8652,1054,0,0,normal
2521121416,846016120,11707339,3690193,6381,1403752,1338363,633,12588,91,15267,10516070,2734374,5426,11530715,11528064,3978418,3484,8652,1054,0,0,normal
2521163738,846048234,11707449,3690272,6395,1403866,1338479,633,12588,81,15280,10516230,2734477,5426,11530899,11528248,3978589,3484,8652,1054,0,0,normal
2521295673,846101580,11707685,3690460,6403,1404140,1338752,633,12588,81,15288,10516340,2734534,5426,11531366,11528715,3979029,3484,8652,1054,0,0,normal
2522153205,846157716,11708588,3691181,6405,1404751,1339340,633,12588,81,15290,10516394,2734589,5426,11532021,11529370,3979654,3484,8652,1054,0,0,normal
2524409265,846282241,11710487,3691767,6409,1405640,1340204,633,12588,82,15295,10516486,2734655,5426,11533075,11530424,3980636,3484,8652,1054,0,0,normal
2526011345,846336392,11711762,3692307,6409,1405896,1340431,633,12589,82,15296,10516531,2734704,5426,11533154,11530503,3980718,3484,8652,1054,0,0,normal
2526042469,846358252,11711856,3692389,6417,1406001,1340543,633,12593,84,15307,10516615,2734795,5426,11533362,11530711,3980927,3484,8652,1054,0,0,normal
2526079602,846439203,11712023,3692560,6421,1406105,1340652,633,12593,84,15311,10516674,2734849,5426,11533505,11530854,3981059,3484,8652,1054,0,0,normal
2526086104,846462079,11712072,3692613,6421,1406165,1340718,633,12593,83,15311,10516794,2734942,5426,11533676,11531025,3981212,3484,8652,1054,0,0,normal
2526135380,846492150,11712224,3692705,6421,1406209,1340760,633,12593,84,15312,10516981,2734997,5426,11533777,11531126,3981288,3484,8652,1054,0,0,normal
2526151046,846509677,11712300,3692750,6421,1406216,1340768,633,12594,84,15312,10517127,2735072,5426,11533880,11531229,3981380,3484,8652,1054,0,0,normal
2526185969,846548559,11712393,3692830,6425,1406269,1340819,633,12595,85,15317,10517212,2735145,5426,11533998,11531347,3981486,3484,8652,1054,0,0,normal
2526227024,846594446,11712460,3692886,6425,1406297,1340847,633,12596,85,15317,10517300,2735222,5426,11534112,11531461,3981589,3484,8652,1054,0,0,normal
2526245028,846620314,11712534,3692956,6425,1406329,1340880,633,12597,85,15317,10517364,2735289,5426,11534206,11531555,3981684,3484,8652,1054,0,0,normal
2526247172,846624356,11712553,3692973,6425,1406344,1340896,633,12597,85,15317,10517415,2735340,5426,11534285,11531634,3981766,3484,8652,1054,0,0,normal
2526272650,846650543,11712629,3693079,6434,1406400,1340951,633,12597,84,15325,10517589,2735447,5426,11534438,11531787,3981903,3484,8652,1054,0,0,normal
2526316484,846691030,11712767,3693140,6434,1406446,1340997,633,12597,84,15325,10517706,2735512,5426,11534556,11531905,3982011,3484,8652,1054,0,0,normal
2526338291,846731258,11712863,3693225,6434,1406470,1341026,633,12599,83,15325,10517857,2735602,5426,11534683,11532032,3982129,3484,8652,1054,0,0,normal
2526346283,846732536,11712891,3693238,6434,1406565,1341120,637,12599,90,15329,10517914,2735655,5426,11534752,11532101,3982195,3484,8652,1054,0,0,normal
2526361590,846746493,11712968,3693308,6434,1406628,1341185,637,12599,90,15330,10517989,2735727,5426,11534878,11532227,3982316,3484,8652,1054,0,0,normal
2526377509,846760712,11713049,3693384,6452,1406721,1341281,637,12599,80,15346,10518061,2735794,5426,11534999,11532348,3982436,3484,8652,1054,0,0,normal
